audit_id,question_id,task_id,arm,sample_role,original_abd_label,correction_label,sol_label,final_label,selected_review_version,source_record_id,source_file,source_sha256
E0746,4572b198-2c1c-4920-bcf0-95fcebe12261_7_5,D:4572b198-2c1c-4920-bcf0-95fcebe12261_7_5,D,not_in_correction,unsupported,,,unsupported,original_abd,E0746,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0747,115774b6-534d-444f-b7aa-d1b834eb0ee7_8_8,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_8,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0747,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0748,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_10,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_10,A,not_in_correction,supported,,,supported,original_abd,E0748,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0749,819c8af7-851f-434f-ab32-318285bc54b1_4_10,D:819c8af7-851f-434f-ab32-318285bc54b1_4_10,D,not_in_correction,supported,,,supported,original_abd,E0749,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0750,7e512589-aa97-41e8-83d3-af2e83e4fd06_6_15,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_15,D,control,contradicted,contradicted,,contradicted,correction,E0750,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0751,41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0751,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0752,6fd90f8d-7a4d-425d-a812-3268db0b0342_3_32,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_3_32,D,not_in_correction,unsupported,,,unsupported,original_abd,E0752,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0753,115774b6-534d-444f-b7aa-d1b834eb0ee7_17_31,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_31,B,not_in_correction,unsupported,,,unsupported,original_abd,E0753,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0754,d3a0899e-2093-454c-9f65-30087883193a_7_9,B:d3a0899e-2093-454c-9f65-30087883193a_7_9,B,not_in_correction,supported,,,supported,original_abd,E0754,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0755,115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0755,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0756,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_2,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_2,D,control,partially_supported,supported,unsupported,unsupported,sol_independent_review,SE654B2CFE8B7,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0757,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_6_8,B:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_6_8,B,not_in_correction,unsupported,,,unsupported,original_abd,E0757,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0758,70f2a750-f403-41b8-aabb-480eb3ab4ed4_8_2,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_8_2,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0758,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0759,819c8af7-851f-434f-ab32-318285bc54b1_17_22,B:819c8af7-851f-434f-ab32-318285bc54b1_17_22,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0759,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0760,a6d45e95-8dc0-4932-83bf-ec53e265a16a_4_9,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_4_9,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0760,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0761,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_4,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_4,A,not_in_correction,unsupported,,,unsupported,original_abd,E0761,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0762,41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_39,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_39,A,control,unsupported,unsupported,,unsupported,correction,E0762,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0763,70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_7,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_7,A,not_in_correction,unsupported,,,unsupported,original_abd,E0763,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0764,70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_23,D:70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_23,D,not_in_correction,contradicted,,,contradicted,original_abd,E0764,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0765,4572b198-2c1c-4920-bcf0-95fcebe12261_15_1,B:4572b198-2c1c-4920-bcf0-95fcebe12261_15_1,B,not_in_correction,unsupported,,,unsupported,original_abd,E0765,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0766,41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_11,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_11,A,not_in_correction,contradicted,,,contradicted,original_abd,E0766,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0767,819c8af7-851f-434f-ab32-318285bc54b1_4_23,B:819c8af7-851f-434f-ab32-318285bc54b1_4_23,B,not_in_correction,unsupported,,,unsupported,original_abd,E0767,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0768,819c8af7-851f-434f-ab32-318285bc54b1_7_21,B:819c8af7-851f-434f-ab32-318285bc54b1_7_21,B,not_in_correction,unsupported,,,unsupported,original_abd,E0768,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0769,d3a0899e-2093-454c-9f65-30087883193a_22_14,B:d3a0899e-2093-454c-9f65-30087883193a_22_14,B,not_in_correction,supported,,,supported,original_abd,E0769,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0770,a6d45e95-8dc0-4932-83bf-ec53e265a16a_11_15,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_11_15,D,not_in_correction,supported,,,supported,original_abd,E0770,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0771,115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,B,not_in_correction,unsupported,,,unsupported,original_abd,E0771,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0772,7e512589-aa97-41e8-83d3-af2e83e4fd06_7_22,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_22,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0772,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0773,70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_28,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_28,A,not_in_correction,unsupported,,,unsupported,original_abd,E0773,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0774,71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23,D,not_in_correction,supported,,,supported,original_abd,E0774,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0775,7e512589-aa97-41e8-83d3-af2e83e4fd06_7_4,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_4,D,control,partially_supported,partially_supported,,partially_supported,correction,E0775,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0776,41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_22,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_22,B,not_in_correction,unsupported,,,unsupported,original_abd,E0776,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0777,41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_1,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_1,D,control,partially_supported,partially_supported,,partially_supported,correction,E0777,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0778,41a86310-2cc1-48f9-b5b5-6b495a95fbac_4_25,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_4_25,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0778,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0779,819c8af7-851f-434f-ab32-318285bc54b1_17_22,D:819c8af7-851f-434f-ab32-318285bc54b1_17_22,D,not_in_correction,supported,,,supported,original_abd,E0779,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0780,71fbc5bf-7e2a-415d-86bc-3a948742e904_7_11,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_11,B,not_in_correction,unsupported,,,unsupported,original_abd,E0780,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0781,71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17,D,control,partially_supported,partially_supported,,partially_supported,correction,E0781,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0782,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_8_20,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_8_20,A,not_in_correction,contradicted,,,contradicted,original_abd,E0782,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0783,6fd90f8d-7a4d-425d-a812-3268db0b0342_14_5,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_14_5,A,not_in_correction,unsupported,,,unsupported,original_abd,E0783,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0784,db3f7933-dfa0-4678-9d4f-393b628ded45_6_25,D:db3f7933-dfa0-4678-9d4f-393b628ded45_6_25,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0784,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0785,a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_25,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_25,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0785,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0786,6fd90f8d-7a4d-425d-a812-3268db0b0342_11_29,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_11_29,D,control,contradicted,contradicted,,contradicted,correction,E0786,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0787,6fd90f8d-7a4d-425d-a812-3268db0b0342_17_36,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_17_36,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0787,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0788,41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_22,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_8_22,A,not_in_correction,unsupported,,,unsupported,original_abd,E0788,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0789,819c8af7-851f-434f-ab32-318285bc54b1_4_19,B:819c8af7-851f-434f-ab32-318285bc54b1_4_19,B,not_in_correction,unsupported,,,unsupported,original_abd,E0789,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0790,71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0790,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0791,41a86310-2cc1-48f9-b5b5-6b495a95fbac_4_25,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_4_25,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0791,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0792,70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_12,D:70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_12,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0792,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0793,6fd90f8d-7a4d-425d-a812-3268db0b0342_16_4,B:6fd90f8d-7a4d-425d-a812-3268db0b0342_16_4,B,not_in_correction,unsupported,,,unsupported,original_abd,E0793,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0794,115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0794,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0795,4572b198-2c1c-4920-bcf0-95fcebe12261_4_28,A:4572b198-2c1c-4920-bcf0-95fcebe12261_4_28,A,not_in_correction,supported,,,supported,original_abd,E0795,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0796,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_11,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_11,A,not_in_correction,unsupported,,,unsupported,original_abd,E0796,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0797,a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_20,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_20,B,not_in_correction,supported,,,supported,original_abd,E0797,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0798,71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0798,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0799,4572b198-2c1c-4920-bcf0-95fcebe12261_15_1,A:4572b198-2c1c-4920-bcf0-95fcebe12261_15_1,A,not_in_correction,unsupported,,,unsupported,original_abd,E0799,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0800,115774b6-534d-444f-b7aa-d1b834eb0ee7_3_23,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_23,B,not_in_correction,unsupported,,,unsupported,original_abd,E0800,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0801,a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_22,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_22,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0801,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0802,70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_8,D:70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_8,D,not_in_correction,contradicted,,,contradicted,original_abd,E0802,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0803,115774b6-534d-444f-b7aa-d1b834eb0ee7_2_2,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_2,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0803,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0804,819c8af7-851f-434f-ab32-318285bc54b1_3_13,A:819c8af7-851f-434f-ab32-318285bc54b1_3_13,A,not_in_correction,contradicted,,,contradicted,original_abd,E0804,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0805,115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,A,not_in_correction,unsupported,,,unsupported,original_abd,E0805,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0806,70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_12,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_12,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0806,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0807,6fd90f8d-7a4d-425d-a812-3268db0b0342_6_8,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_6_8,D,not_in_correction,contradicted,,,contradicted,original_abd,E0807,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0808,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_23,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_23,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0808,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0809,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_21,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_21,D,not_in_correction,supported,,,supported,original_abd,E0809,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0810,6fd90f8d-7a4d-425d-a812-3268db0b0342_21_11,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_21_11,A,not_in_correction,supported,,,supported,original_abd,E0810,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0811,d3a0899e-2093-454c-9f65-30087883193a_22_14,A:d3a0899e-2093-454c-9f65-30087883193a_22_14,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0811,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0812,6fd90f8d-7a4d-425d-a812-3268db0b0342_12_28,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_12_28,A,not_in_correction,unsupported,,,unsupported,original_abd,E0812,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0813,4572b198-2c1c-4920-bcf0-95fcebe12261_7_5,A:4572b198-2c1c-4920-bcf0-95fcebe12261_7_5,A,control,unsupported,unsupported,,unsupported,correction,E0813,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0814,7e512589-aa97-41e8-83d3-af2e83e4fd06_17_30,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_30,B,not_in_correction,unsupported,,,unsupported,original_abd,E0814,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0815,6fd90f8d-7a4d-425d-a812-3268db0b0342_14_3,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_14_3,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0815,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0816,a6d45e95-8dc0-4932-83bf-ec53e265a16a_5_26,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_5_26,A,not_in_correction,unsupported,,,unsupported,original_abd,E0816,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
